title,release_date,rating,description,metascore
Spectral Force 3,2008-07-29,T,"Magic Era: 996. The ten kingdoms of the land, seizing the opportunity provided by Overlord Janus's death, are attempting to unify the continent under their own banners. This is the beginning of the Great Neverland War. In order to bolster their defenses, kingdoms have begun hiring mercenary units. As new members of the Norius Mercenaries, you and your friend Diaz are eager to prove yourselves. When the squad's commander Judo is mortally wounded in battle, the mantle of leadership is entrusted to you, and so the adventure begins. The long-running strategy RPG series enters the next generation of gaming. Over 50 hours of gameplay spanning more than 150 challenging missions. Up to 40 different characters to recruit into your party, each with their own unique individual attacks. Craft Your Items – collect and assemble different components to form new accessories. [Atlus USA]",59
Legion,2002-06-03,T,"Augustus, Julius Caesar, Mark Antony, Hannibal, leaders that became legend during this chaotic time of Roman history. Now's your chance to join the ranks of these great strategists and conquer Europe during the time of the Roman Empire. Legion is a revolutionary, high-level strategy game, which unfolds during the rich history that was the Roman Empire. The game features both strategic and tactical elements. At the strategic level, you control vast armies and attempt to carve an Empire from the assortment of tribes and city-states that occupied ancient Italy, France and Britain. At the tactical level, you must position your armies to take advantage of terrain and make use of the best formations, in order to achieve victory. The battles are a spectacle as well as a game play feature and players will enjoy them purely for the fun of watching hundreds of men fighting a bloody engagement. [Strategy First Inc.]",59
Robin Hood: Defender of the Crown,2003-09-30,T,"Users take on the role of Robin Hood on a quest to restore peace in England. The throne has been stolen by the evil Prince John. Robin Hood must battle his way through the country in a wide range of action sequences and fighting styles to restore the throne to the rightful king. The game blends action with strategy and RPG elements to immerse the player in the epic tale of Robin Hood. Battle your way through five types of medieval combat, including archery,jousting, sword fighting, siege warfare and army battles. Multiple endings ? eight different paths dependent on player performance and decisions. 38 territories to conquer. Includes all main characters from the Robin Hood story: Little John, Friar Tuck, Will Scarlet, Maid Marian and more. [Capcom]",59
Bleach: The 3rd Phantom,2009-09-15,T,"In this exclusive storyline, exciting details are revealed about the BLEACH universe from before the start of the anime series. The story highlights the close partnership between two fraternal twin Soul Reapers, Matsuri Kudo and her brother Fujimaru. In fierce battles. For the first time, players create and command their own team of eight Soul Reapers. In team-based battles, players decide where to place their team on the campaign map and also how to customize their character’s powers with the experience points they received. With exciting revelations and a lot more choice, strategy and cooperative gameplay, BLEACH: The 3rd Phantom thrills fans and newcomers to the series. Developed exclusively for the Nintendo DS. Gamers choose between two playable lead characters for two unique gameplay experiences with over 30 hours of gameplay in Story mode alone. Team-based Gameplay. For the first time in the series players create and command their own team of eight Soul Reapers. After Experience Points are earned in battle, the player can choose how to grow their team’s special abilities in different ways. Tactical Turn-based Campaigns. Players strategize where to place their team members on the campaign map, and also what skills/strengths each of the seven characters will possess. There are over 50 characters that can be selected to join in battles, each with their own special attacks and some with Bankai. After completing Story mode, players continue to power up their team in BLEACH Tower mode which contains 30 levels. The game also contains a wireless multiplayer mode for two players. While playing through Story mode and BLEACH Tower mode, players find rare BLEACH items including Health Boosts, Spiritual Pressure enhancements, weapon items and hard-to-find BLEACH characters. [Sega]",59
Mage Knight: Destiny's Soldier,2006-09-26,E10,"A turn-based strategy title based on the best-selling collectible miniature game from WizKids Games, Mage Knight: Destiny’s Soldier takes players to a time where war is rampant and the fate of the land rests in the hands of one brave warrior. Players take on the role of a warrior who is tasked to fight and rally as many troops as possible in an effort to restore peace and keep the Land alive. This warrior must prove himself by fighting hard and earning the respect of other soldiers by engaging in small battles along the way. The more respect a player earns, the more inclined others will be to fight alongside him in an all-out war against those trying to destroying the Land. Mage Knight: Destiny's Soldier provides players with a deep and structured combat system based on the established Mage Knight rules. Players can explore and conquer more than 80 maps including forests, mountains, villages, icy plains and other various types of terrain throughout the Land. Players can also build an unstoppable custom army by utilizing more than 90 different units of troops through recruitment and conquest. [Namco Bandai Games]",59
Dungeons & Dragons Tactics,2007-08-14,T,"Faithfully utilizing the Dungeons & Dragons 3.5 rule-set, Dungeons & Dragons: Tactics allows players to take a party of six adventurers into a wide variety of dangerous environments to experience deep and exciting turn-based action. All of the core races and classes are available to the player, including two Psionic classes, the Psion and the Psychic Warrior. Players can customize their characters and store as many as their memory stick can handle. Battle many different types of monsters from the Dungeons and Dragons universe. Play with your friends wirelessly in both cooperative and adversarial game modes. Extend the gameplay experience with downloadable content. [Atari]",58
Hired Guns: The Jagged Edge,2007-10-19,T,"The Dark Continent, a playground for the cruel and corrupt, each with their own agenda. Choose your friends wisely, buy an army of ruthless mercenaries and unleash mayhem on the African countryside. Hired Guns: The Jagged Edge is a turn-based strategy that puts you in command of a squad of specialists for hire in the genre’s biggest game-world yet. Choose “jobs” from different factions and complete them for cash to upgrade weapons and hire elite mercenaries. Tons of guns will let your team destroy anything standing, but smooth talk and a wad of bills can also go a long way towards ensuring success. With multiple story lines and endings, you’re in total control of your own fate. Hey! It’s a jungle out there…on the Jagged Edge. [GFI Games]",58
Space Hulk,2013-08-15,T,"Based on the best-selling board game and set in the Warhammer 40,000 universe, Space Hulk is a 3D digital turn based strategy game that recreates the classic claustrophobic board game experience for single player and multiplayer cross-platform play between PC, Mac and on iOS.

Space Hulk is set in the isolated corridors and tomb-like chambers of an ancient vessel lost in the graveyard of space. Players lead a small army of fearless Space Marine Terminators to battle in a ferocious fight for survival against hordes of predatory alien Genestealers.",58
Heroes of Might and Magic IV: Winds of War,2003-02-26,E,"In Heroes of Might and Magic IV: Winds of War, players are transported to the land of Channon, a large and populous kingdom occupying most of Axeoth's northern continent. The shining capital city has become the target of no less than five invading armies who covet its lands and riches. Players assume the roles of five conquerors, each staging his own uniquely driven invasion, before facing a showdown for ultimate control. [3DO]",58
Neverland Card Battles,2008-10-27,T,"The war between humans and demons is tearing Neverland apart, and the ensuing chaos threatens to free the evil god Hellgaia from his tomb. Now, the future rests solely in the hands of the Dominators, those who can wield the otherworldly power found within the land’s Spectral Cards. As Galahad, a young and brash Dominator, set forth on a quest to banish Hellgaia back to his shrine forever and save Neverland from judgment day. [Yuke's]",57
Supremacy: Four Paths to Power,2005-03-09,E,"Supremacy is a futuristic turn-based game of strategic combat developed by Black Hammer Game, one of New York's most promising new game companies. The player takes command of one of four alien races in an effort to lead their troops to complete universal domination, either battling against a finely-tuned adaptive AI or against other players over the Internet. Combat happens both in space, where over a dozen unique ships attack and defend with a number of special attacks and upgrades, and on the ground, where armies clash using gigantic mechs, flamethrowers, suicide bombers and more. [Matrix Games]",57
Disciples III: Renaissance,2010-07-13,T,"Disciples III: Renaissance is the sequel to Disciples II: Dark Prophecy, the fantasy strategy/role playing game. The player takes on the role of a Lord of one of the fantastic races of Nevendaar in their enduring struggle to establish the reign of their respective god over the world. Ripe with surprises and turn-arounds, the story of the world of Nevendaar is played against a somber backdrop and shows a unique and style that has players asking for more. The visual design follows the ominous style of the Disciples world, and now all of the game environments and individual units are in real-time 3D. Disciples III: Renaissance uses .dat's in-house Virtual Dream engine, which supports all modern 3D technologies, and initially features 3 playable races: The Empire, The Legions of the Damned, and the Noble Elves, each with unique Unit styles and city representations that allow city sieges, and end with a battle for the main fortress. [Strategy First Inc.]",56
Spartan (2004),2004-05-28,T,"Spartan is the third in a series of turn-based  empire-building strategy games that includes the best-selling Legion and Chariots of War.   Spartan focuses on one of the most influential civilisations in the history of mankind ? the ancient Greeks, and allows players to choose from 100 nations to lead to victory, including Sparta, renowned for its total dedication to the art of war and that produced the ultimate fighting machine of the ancient world ? the Spartan Hoplite; probably most famous for the courageous last stand of 300 Spartans at the Battle of Thermopylae in 480BC. [Just Play]",56
The Political Machine 2012,2012-07-31,Rating not found,"The Political Machine 2012 lets players play as Barack Obama, Mitt Romney, Rick Santorum, Ron Paul, Newt Gingrich or create their own candidate to take to the campaign trail.",54
Space HoRSE,2002-08-01,Rating not found,"A great depression rages across the galaxy. All around, piracy is rampant - an honest buck is rarely made. Equipped with your life savings, you depart for an uncolonized planet in deep space, with the hopes of a fresh start and an honest living...",54
Pokemon Battle Revolution,2007-06-25,E,"Using the wireless connection between the DS and Wii, owners of Pokemon Diamond or Pokemon Pearl can use their handheld as a controller in playing Pokemon Battle Revolution. Players can give orders to their Pokemons using the DS, and then watch the result of the battle on the TV screen. Having a DS isn't mandatory in playing Pokémon Battle Revolution, although it broadens the range of strategy when challenging other players. Using the DS lets you set up your Pokemon on the handheld's dual LCD rather than the TV screen, making it somewhat of a guessing game to figure out what the opponent player is up to. Aside from being the first Wii game to make use of the DS-Wii connectivity, Pokemon Battle Revolution is the first Wii game to be playable online through Nintendo's Wi-Fi connection service. [GameSpot]",53
Elemental: War of Magic,2010-08-24,T,Elemental is a fantasy strategy game set on a world filled with magic and ancient lore.,53
"Great Invasions: The Darkages ""350-1066 AD""",2007-03-16,E10,"Great Invasions covers three periods from AD 375 to 1066 with over ten scenarios and a Grand Campaign. Dozens of races, realms and empires to choose from, play with more than 160 nations, tribes and states of all sizes and forms. A mix of strategy and action, Great Invasions thrusts you back into Europe of the Dark Ages, a time in history where hundreds of nations and barbarian tribes rush to assault the civilized world, from AD 375 (arrival of the Huns) to AD 1066.",53
Pax Romana,2003-11-06,T,"Pax Romana is an historical strategy game set in ancient Rome. There are two sides to this epic game ? political and strategic. The strategic side is very much a battle of cunning and well-planned military tactics, whereas the political side involves the manipulation of senators and generals alike, as politicians seek to gain military and financial power. Both sides to the game require sharp wits and the ability to manipulate one?s peers, especially in the multi-player version. The game features an intelligent and intuitive interface with five real time game speeds and multiplayer functionality for up to 6 players. Ultimately the victor is the player who uses his political influence, wealth or military force to become the leader of Rome ? and then only if Rome herself is victorious! [DreamCatcher]",52
History Legends of War: Patton,2012-11-06,T,"In this turn-based strategy game you follow the paths of General George Patton (of San Marino, CA) during WWII, leading your troops to battle while traversing Western Europe’s devastated land. Gain prestige points and use them to enhance your army, acquiring advanced weapons and gear. Play through 4 different types of missions: Attack, Defense, Infiltration, and Sabotage. From the French beaches to Belgium, you have to prove your worth as a member of Patton’s Third Army, and fight for victory.",51
Dungeon Twister,2012-07-03,T,Dungeon Twister is a turn-based strategy game adapted from a famous board game.,49
Star Trek: Conquest,2007-11-20,E,"Star Trek: Conquest is a single-player game of galactic conquest featuring a blend of strategy and action set in The Next Generation era. Players take control of Federation, Klingon, Romulan, Cardassian, Dominion, and Breen forces and lead them in a campaign to control the galaxy, one planet at a time. Players must build and manage their growing empires in turn-based strategy, and then engage in all out starship combat in real-time action. Strategically, players must effectively manage their limited resources to expand their empire. Players can decide how to best achieve objectives by managing fleets, admirals, building support structures, researching technology and engaging enemies in combat. Once battle is initiated, the game switches to a ship level tactical view allowing players to take direct command of their ships and engage in real-time combat. Strategy game set in The Next Generation era - Planets held by Next Generation era races are set in a large galactic map, where turn-based strategy allows you to build and expand your empire. Real-time Starship combat - Take direct control of any ship and experience intense action as you engage in real-time combat. Resource Management - Wise spending on starbases, factories, research facilities, and starships determines success. Six Playable Races - Choose to command the Federation, Klingon, Romulan, Cardassian, Dominion, or Breen race, each with their own unique set of strengths and weaknesses. [Bethesda Softworks]",49
Spectral Souls: Resurrection of the Ethereal Empires,2006-09-26,T,"Known as Shinki Gensou: SSII Unlimited Side in Japan, Spectral Souls immerses you in a great battle between good and evil. During this role-playing game, you can switch between characters from three opposing kingdoms.",47
Zoids Assault,2008-09-09,T,"Zoids Assault is a gritty militaristic strategy RPG featuring enormous beasts of steel, exclusively for the Xbox 360. Manage a team of elite war machines through a campaign of intense military conflicts. Advanced upgrade and customization options combine with challenging objective-based gameplay to offer a fresh new strategy RPG and a daring new vision of the long-running Zoids universe. Commanders, start your engines (of war)! [Atlus]",46
Operation Darkness,2008-06-24,M,"Enter an alternate WWII-era world where history and fantasy collide. Leading an army of ruthless officers and unearthly creatures, Adolf Hitler marches through Europe, leaving behind a trail of death and destruction. With his powers on the rise and his armies on the move, it falls on you and your team of elite soldiers to cut deep into the heart of the Third Reich and strike a fatal blow to Hitler's ever-growing legion of evil. Lead the Offensive. Brave dozens of missions, confront supernatural creatures, and discover mystical powers as you progress through a sweeping campaign of drama and mystery. A Strategy-RPG with an Emphasis on Tactics. With a vast arsenal of historical weapons and a large team of specialized characters at their disposal, players will have to consider every variable as they plan their method of attack – using the environment to your advantage is imperative. High-definition visuals, fully-voiced dialogue, and in-game cutscenes deliver a true next-generation experience. [Atlus USA]",46
Make War,2020-04-16,T,Do you want to become part of great battles? Lead the alien army in tactical-voxel simulator game Make War.,46
Empire of Magic,2003-04-30,T,"Empire of Magic is an unusual turn-based strategy developed by Mayhem Studios. It captures the adventures of the young mage Artemian, and the mystery he must unravel. The player becomes a witness to the fall of a mighty empire developing from the mysterious raids by undead hordes to a bloody civil war raging within the very heart of the empire. Thanks to the extraordinary concept of Empire of Magic, it stands out against the masses of fantasy turn-based games and its genre approaches that of RPG?s. The atmosphere of a real adventure gives a new and rich dimension to the game. [Summitsoft]",44
Steel Horizon,2007-03-20,E10,"Steel Horizon delivers both turn-based and real-time strategy gameplay, offering players complete control of a naval armada outfitted with battleships, submarines, fighter planes and artillery. As the American captain of one of three super-secret navy vessels, the player fights the Axis powers and a sinister organization operating in the shadows of the great powers in 20 compelling missions, in both the Atlantic and Pacific theatres. Build and command a powerful WW2 naval fleet, comprised of battleships, submarines, aircraft carriers and many other types of ships. Customize one of three unique flagships and decide how you want to play. Each weapon has its own effects, from the mighty 18"" main batteries of a battleship to a submarine's torpedos. Dynamic camera angles, damage states and impressive effects highlight the action. Combine the best of turn-based strategy and real-time action games: strategically position your fleets and engage in real-time 3D combat. Fight the Axis powers and a sinister organization operating in the shadows of the great powers in 20 compelling missions, in both the Atlantic and Pacific theatres. Challenge your friend wirelessly in a variety of multiplayer battles. [Konami]",42
Brigade E5: New Jagged Union,2006-10-17,M,"Brigade E5: New Jagged Union is set in the fictional, small tropical country of Palinero. Players are required to assemble a band of mercenaries and take control of a rapidly deteriorating situation in order to survive the imminent civil war and avoid having their country left in complete ruins. Brigade E5: New Jagged Union is a tactical strategy title. The story offers players the opportunity to experience three different viewpoints of the conflict, or work outside the political structure to achieve their own goals towards global domination. Game play for the title is based on an innovative combat system called SPM (Smart Pause Mode) that successfully blends together the elements of both real-time and turn-based games. [Strategy First, Inc.]",41
SuperPower,2002-03-28,E,"A truly unique military and geo political simulator which allows the player the ability to decide on how they want to play the game. Built using recent UN and CIA data the player can play as any 1 of 140 nations and strive to solve the real world economic, social and political problems facing that country. From a military standpoint there are up to 4000 unique deployable units which can be used to fight strategic battles anywhere around the globe. [DreamCatcher]",39
Tokyo Tattoo Girls,2017-11-14,T,"After a calamity befalls Tokyo, some of the city’s survivors find themselves with powerful abilities bestowed on them by colorful tattoos. To create peace, the city has been divided into 23 wards, each controlled by a powerful group known as Kumi.",36
