title,release_date,rating,description,metascore
Samba de Amigo: Party Central,2023-08-29,E,"Samba de Amigo has been reborn and is even groovier than ever! Get shakin' to 40 hit songs from across the world's most popular music genres and enter a visual party, with unique settings and fun, active gameplay.",71
CMT Presents: Karaoke Revolution Country,2006-03-21,E10,"Karaoke Revolution goes country for the first time as Konami partners with Country Music Television to deliver the first-ever karaoke game dedicated to a specific music genre. Featuring 35 songs -- including classics like The Gambler and Stand By Your Man, and recent hits like Redneck Woman, Save A Horse (Ride A Cowboy), and When The Sun Goes Down, CMT Presents: Karaoke Revolution Country is the hottest new addition to the Karaoke Revolution series. The game will let country music fans sing with – and compete against – friends with the two microphone mode to perform duets, and expanded multiplayer and party modes that are sure to enhance any party. Additionally, Karaoke Revolution Country provides support for the EyeToyUSB Camera so players can create a 3D model of their own head and watch as they perform on stage. [Konami]",71
Klang,2016-09-22,Rating not found,,71
Guitar Hero: Smash Hits,2009-06-16,T,"Guitar Hero Smash Hits takes the most exciting, recognizable and fun to play music from genre-defining titles Guitar Hero, Guitar Hero II, Guitar Hero Encore: Rocks the 80s and Guitar Hero III: Legends of Rock, which were previously available for guitar-only in-game play, and delivers them as a compelling and dynamic full band experience. Featuring 48 master recordings, Guitar Hero Smash Hits delivers exciting online and offline gameplay modes including Band Career and 8-player ""Battle of the Bands,: which allows two full bands to compete head-to-head online. Players' rock n' roll fantasies turn to realities as they create their rocker, compose original music and share it with the world through the innovative Music Studio, GHTunesSM and robust Rock Star Creator gameplay modes first introduced in Guitar Hero World Tour. The tracklist includes:  Killer Queen (Queen), I Love Rock N Roll (Joan Jett and The Blackhearts), Bark At The Moon (Ozzy), Them Bones (Alice in Chains), Killing in the Name (Rage Against The Machine), Message In A Bottle (The Police), Carry On My Wayward Son (Kansas) Free Bird (Lynyrd Skynyrd), I Wanna Rock (Twisted Sister), Nothin But A Good Time (Poison), Barracuda (Heart), Through the Fire and Flames (DragonForce). [Activision]",71
Ontamarama,2007-11-06,E,"Making full use of the Nintendo DS dual screens, touch functionality, and microphone, Ontamarama provides an entertaining level of challenge for novice players, while offering challenging play modes for advanced gamers. Fast reflexes and a keen sense of rhythm are the keys to success in this frantic, fun, and addictive music-based game. On a peaceful tropical island, Ontama roam free. These gentle sound spirits, when properly conducted, offer the people of the land a beautiful and enchanting symphony. Wishing to rob the inhabitants of this joy, an evil demon begins to control the natives into capturing the Ontama. Two aspiring “Ontamaestros”, Beat and Rest, discover the plot and decide to foil the evil demon’s scheme by challenging the villagers under the demon’s control in order to release the trapped Ontama. [Atlus USA]",71
Guitar Hero: On Tour,2008-06-22,E10,"Guitar Hero: On Tour continues to build on the franchise’s signature easy-to-play, yet difficult to master addictive gameplay, and now lets players take their experience on the road wherever they go.  Players use the Guitar Hero pick-stylus on the touch screen to strum their favorite tunes and create their rock ‘n’ roll legacy in career mode. Fans can also join together to play co-op mode using a local wireless network, or battle each other in a Guitar Duel using new Battle Items unique to the DS platform.  For example, players must blow into the microphone to extinguish a pyrotechnics effects gone wrong, or use the touch screen to autograph a crazed fan’s shirt in the middle of their set. Featuring five unlockable new venues, the game lets players personalize their experience by choosing the color of their axe of choice, selecting to play as one of six characters -- two of which are all new and exclusive to Guitar Hero: On Tour – and outfitting their guitarist in numerous styles. [Activision]",71
Lego Rock Band,2009-11-03,E10,"The game, which allows families, tweens and teens to experience a wild journey to rock stardom where they can ""Build a Band and Rock the Universe,"" combines the multiplayer music experience of Rock Band with the fun, customization and humor of the LEGO videogame franchise packed with brilliant chart-topping songs and classic favorites suitable for younger audiences, including: Blur's ""Song 2"", Carl Douglas's ""Kung Fu Fighting"", Europe's ""The Final Countdown"", Good Charlotte's ""Boys and Girls"", and Pink's ""So What."" Players become rockers as they embark on a journey to stardom that the whole family can enjoy as they work their way through local venues, stadiums and fantasy locations on Earth and beyond that mimic the imaginative settings that the LEGO world offers. Also continuing the LEGO ""build-and-play"" gaming experience, players are able to create their own LEGO Rock Band style as they customize their minifigure avatars, band and entourage, including roadies, managers and crew. LEGO Rock Band supports Rock Band instruments, as well as other music game controllers. [Warner Bros.]",71
Lips,2008-11-18,T,"Lips is the only singing game offering wireless motion sensitive microphones and the ability to sing from your own collection of DRM-free songs. Start channeling your favorite pop star because it's you, your friends, and most importantly, your music that makes this the ultimate party experience. Two wireless interactive microphones: Featuring stylish interactive motion sensors and lights, the microphones respond to the singer's actions and can be utilized as percussion accompaniments. With the freedom and encouragement provided by the high quality wireless microphones, everyone can live out their singing dreams in style. Lips ships with a diverse selection of songs, including your favorite blasts from the past like ""Bust a Move"" by Young MC, as well as new songs from breakout artists like ""Mercy"" by Duffy, and ""Young Folks"" by Peter Bjorn and John. Customize your experience with the songs that matter most by singing along with friends to any DRM-free music from your own personal collection. Using the standard Xbox 360 controller, up to two people can join the fun and choose from a variety of percussion accompaniments to play along. By placing control of various tambourines, claps, and of course, the ubiquitous cowbell, at the finger tips of anyone with a controller, you have a social entertainment experience for friends, family, and kids alike. From the songs that come with the game, to your own music collection, and the ability to download new tracks from Xbox Live Marketplace, Lips continuously provides new music to bring people together and keep the party going. [Microsoft]",71
Guitar Hero: Aerosmith,2008-06-29,T,"Guitar Hero: Aerosmith is the first game built around the legendary music of ""America's Greatest Rock ‘N Roll Band"": Steven Tyler, Joe Perry, Brad Whitford, Tom Hamilton and Joey Kramer. This latest Guitar Hero installment puts players in the shoes of Perry (guitar), Whitford (guitar) and Hamilton (bass), as they rock out alongside frontman Tyler and drummer Kramer. Gamers experience Aerosmith’s Grammy winning career, from their first gig to becoming rock royalty, in a way that no other entertainment vehicle offers. As fans progress through their careers in the game, they can rock out to scores of Aerosmith’s greatest hits, as well as songs from celebrated artists that the band has either performed with or has been inspired by in some way.  Venues from historical moments during the band's illustrious career offer the experience of ""sweet emotion"" and further capture the essence of the band's rise to fame. [Activision]",70
Taiko no Tatsujin: Drum Session!,2018-11-02,E10,"Over 70 songs, featuring old favorites and brand new ones. All the best songs from the arcade in your home. New for PS4: Friend Session, Guest Session, Ranked Match, and more.",70
Karaoke Revolution Presents: American Idol Encore,2008-02-05,E,"Step into the spotlight and become an idol. Karaoke Revolution Presents: American Idol Encore promises to deliver the most realistic recreation of the American Idol experience with an all-new next generation game engine and 40 smash hits from the 70’s, 80’s, 90’s and today. Grab the mics and challenge your friends to find out who will be the next superstar and face the music as Simon Cowell, Paula Abdul and Randy Jackson critique your performances. Millions share the dream. Now you can live it! 40 all new downloadable songs exclusive to the PlayStation 3 and Xbox 360 versions, featuring contemporary hits and classic favorites, including many songs that have been featured on American Idol. Perfect for parties and social gatherings: multiple game modes for up to 8 players to compete with or against each other. Proprietary technology accurately recognizes and scores vocal pitch and rhythm. New and improved commentary from and interaction between all 3 judges. Create even more unique looks for your contestant with a variety of new accessories. [Konami]",70
SingStar Abba,2008-12-02,T,"SingStar ABBA features 25 fabulous pop tracks so you can shine on stage and sing along to authentic ABBA music videos. Experience SingStar’s online features and personalize your content by purchasing songs, uploading videos/photos and rating the performances of others. Get ready to sing along to some of the most unforgettable songs of all time with SingStar ABBA. 25 famous tracks with the original ABBA videos, including ‘Mamma Mia’, ‘Gimme Gimme Gimme’, ‘Waterloo’ and ‘Dancing Queen’. Connect to my SingStar Online and share your favorite SingStar moments by uploading photos and performances. Up to 8 players can perform and compete in a variety of multiplayer game modes. [Sony]",70
Taiko no Tatsujin: Rhythmic Adventure Pack,2020-12-03,T,"Taiko no Tatsujin RPG?! Join Don-chan in two exciting RPG adventures!

From the past to the future, Don-chan sets out on a great adventure that will transcend time and space and save the world from mysterious occurrences around the world in ""Taiko no Tatsujin: Rhythmic Adventure Pack"".

 

■Enjoy a relaxing adventure through the world where you control Don freely in Story Mode!

Take care of foes you encounter in Taiko Battles!

Drum on the Taiko well to attack! Mess it up and you'll be attacked!

Compose a team of your favorite characters to take on even stronger enemies!

 

■In ""Rhythmic Adventure 1"" you'll serendipitously meet Tocky who has the important job of protecting all of history.

He tells you his friend Ticky has been abducted by someone named Professor Timedyne.

This wily professor is trying to use Ticky to dismantle history!

Travel to all sorts of ages throughout history and do away with the bad guys!",70
SingStar Pop Vol. 2,2008-09-23,T,"SingStar Pop Vol.2 for the PS2 represents a wide variety of songs and videos from some of the hottest pop artists on the planet. Featuring hits from artists such as Fall Out Boy, Fergie, Rihanna, and more, Pop Vol.2 really brings the experience of being a pop star straight to your TV. So sing, compete, and keep the party going. [SCEA]",70
Lips: Number One Hits,2009-10-20,T,"Wait no longer to rock out to your favorite number one songs. The latest themed installment in the Lips franchise, ""Lips: Number One Hits"" lets you sing along to hits that have reached the top spot on the world’s music charts. The title contains 40 top songs from artists like Rihanna, Kanye West, Coldplay, Black Eyed Peas, MC Hammer, The Beach Boys and many more. [Microsoft]",70
Before the Echo,2011-10-20,Rating not found,Sequence is a rhythm-based RPG in which you battle a series of opponents to escape from a mysterious tower.,70
Beat City,2010-04-20,E,"In Beat City, players must find their rhythm in order to restore Beat City to the vibrant, melodious city it once was.  Using the stylus, players simply tap, swipe or hold on queue to the music’s beat in order to receive a high star rating within each mini-game. While players are tapping to the beat, they can watch the city transform right before their eyes ridding the city of Dame Isolde Minor and her Cacophony Corporation, who bring nothing but monotony.  The better a player is at keeping the beat the more items are unlocked in the environment. [THQ]",70
Guitar Hero On Tour: Modern Hits,2009-06-09,E10,"Handheld guitar gods can now choose how they raise-up their band from the underground music scene to worldwide rock stardom in Guitar Hero On Tour: Modern Hits. Featuring a set list comprised of 28 master tracks from influential artists including Coldplay, Fall Out Boy, Tenacious D, The Strokes and Weezer, Guitar Hero On Tour: Modern Hits expands on the innovative Guitar Hero gameplay on the Nintendo DS by introducing an all-new Fan Request system that challenges players to jam like never before.  Fret board fanatics can once again unleash their inner rock stars anytime, anywhere as they hone their shredding skills and jam to face-melting modern rock tracks from the last five years in Guitar Hero On Tour: Modern Hits. Choose your path to stardom - For the first time ever, players can choose how they take their band from the underground music scene to worldwide rock stardom with the exciting non-linear gameplay progression in Guitar Hero On Tour: Modern Hits. Do it for the fans - Guitar Hero On Tour: Modern Hits delivers an all-new gameplay experience with Fan Requests. By completing Fan Requests players build their fan base and open up new challenges to rock-out like never before including jamming to an entire song in Hyperspeed, battling it out in a Guitar Duel with active Bomb Notes or whammying every single hold note in a song. Rock out anytime, anywhere - Fans can take the Guitar Hero experience wherever they go with Guitar Hero On Tour: Modern Hits. The Guitar Hero Guitar Grip mimics a guitar fret board and fits seamlessly in people's hands to deliver the same core gameplay that defines Guitar Hero. The party never stops - Song streaming features allow players of Guitar Hero On Tour: Modern Hits and its predecessors, Guitar Hero: On Tour and Guitar Hero On Tour: Decades, to share songs via local wireless connectivity. Players can rock out together in multiplayer modes, jamming to tracks from all three versions of the game. [Activision]",70
Guitar Hero Encore: Rocks the 80s,2007-07-24,T,"Fans can once again whip out their Gibson-shaped SG guitar controllers and shred to their favorite rock tracks. PS2-exclusive Guitar Hero: Rocks the 80s features retro rock venues and hipster characters, unlockable guitars, intense game play modes, and most importantly 30 awesome new songs to experience the ultimate rock star fantasy. The list of finger-melting tracks includes: I Wanna Rock (by Twisted Sister), I Ran (by Flock of Seagulls), Round and Round (by Ratt), I Want Candy (by Bow Wow Wow), Metal Health (by Quiet Riot) Holy Diver (by Ronnie James Dio) and Heat Of The Moment (by Asia). [Activision]",69
Donkey Konga 2,2005-05-09,T,"Get ready for a fresh new set of popular songs in the sequel to Donkey Konga. Donkey Konga 2 features more than 25 new songs, ranging from pop and hip-hop to R&B and rock. You can select from three difficulty levels and five gameplay modes, including freestyle and concert. Connect up to four sets of DK Bongos controllers for jam sessions, or match your rhythmic prowess against a rival in the two-player battle mode.",69
Lips: Party Classics,2010-03-02,T,"Keep the party going with Lips™: Party Classics, the third singing game in the Lips franchise exclusively for Xbox 360. Lips: Party Classics offers 40 unforgettably catchy songs that everyone loves to sing, including Gloria Gaynor’s “I Will Survive,” Spice Girls’ “Wannabe,” Right Said Fred’s “I’m Too Sexy,” The Cure’s “Friday I’m in Love,” The Knack’s “My Sharona,” Village People’s “Y.M.C.A.,” and more. With a steady stream of songs releasing on Xbox LIVE every week, building your collection of tunes and performing along to your favorite singer has never been easier.",69
SingStar Rocks!,2006-11-14,E10,"Rock your world with official tracks from Franz Ferdinand, Kasabian, Bloc Party, Razorlight, and Nirvana as SingStar returns! This is the ultimate line-up - other bands making the SingStar shortlist include Stereophonics, Jet, The Subways, The Rolling Stones, The Bravery, Blur and many more. Complete with the original videos, SingStar Rocks! captures the spirit and energy of the very best gigs - and gives you the chance to experience what it's like to be the headline act. So if you think you have the attitude and the style to front some of the world's most credible live bands, then SingStar Rocks! will have you performing the ultimate gig line-up - wherever you and your PlayStation 2 happen to be. [SCEE]",69
Boom Boom Rocket,2007-04-11,E,"[Xbox Live Arcade]  In Boom Boom Rocket, players trigger rockets to the beat of the music while traveling through a 3D cityscape. The better the player times the explosions, the more spectacular the fireworks effects. The fireworks are choreographed to 10 original tracks created by Ian Livingstone. Players can play in single player mode or go head-to-head against a friend on the same console. The game features three modes of gameplay: Normal, Speed and multiplayer head-to-head. Each song is choreographed into three skill levels to ensure that everyone can join in the fun. Successfully chain fireworks to fill the bonus meter and activate the psychedelic bonus mode for extra points. Players can unlock new firework designs by mastering each music track. You can also utilize the connected online element and see how their scores compare with other players on the Boom Boom Rocket leaderboard. [Electronic Arts]",69
Samba de Amigo,2008-09-23,E,"Created exclusively for the Wii home video game system, this vibrant new game lets players shake to the beats of a samba-infused soundtrack comprised of popular new songs as well as fan-favourites from the original game. Playing as the grinning, sombrero-topped monkey, Amigo, players shake the Wii Remote and Nunchuk like maracas, in time with the visual beats of the music on-screen. Samba De Amigo is packed with lively stages and a host of colourful characters. [Sega]",68
Go! Go! Break Steady,2008-07-23,E,"[Xbox Live Arcade]  Take on DJ Scruffy and the Beatniks in this combination rhythm and puzzle game. Featuring original gameplay, a unique visual style, and six amazing characters breakdancing to 20 finger-tapping songs, Go! Go! Break Steady is the ultimate hybrid of two popular and challenging genres. Will Hydro and his ""All City Crew"" become the Break Steady Tournament Champs and take home the most prizes? The answer depends on your own rhythm and smarts. Play it solo, team up with your friends, or play online to see who has the real Break Steady ""skillz!"" This original game combines the best of the music and puzzle game genres. The game features a unique visual style with characters break dancing to the beats of twenty new songs. Enjoy both multiplayer versus and cooperative local and multiplayer modes. [Microsoft]",68
Super Beat Sports,2017-11-02,E,"It’s a collection of five sports-themed mini games with a musical twist- coming this Fall exclusively for the Nintendo Switch. Swing, volley, and score to the music to come out on top. Promises to add instant multiplayer excitement to any party.",68
BeatMania (1998),2006-03-28,E10,"Straight from the arcades, beatmania is an interactive DJ simulation that puts you at the center of the music. Utilizing a specially designed DJ controller featuring a turntable, players must create and perform the music by hitting the notes that appear on screen and scratching the turntable at the right timing. Beatmania lets you spin the tracks, feel the vibe, drop the beats and create the energy of a club all at your fingertips. Spin the music to over 50 club tracks. Show off your mixing skills with exciting two player modes. Interactive music experience that lets you mix music in real-time. [Konami]",67
Beat Sketcher,2010-11-23,E,"Move, draw, and play the tune in Beat Sketcher.",67
KickBeat,2013-09-03,T,"KickBeat offers players several innovative ways to interact with music. The game combines beat-matching mechanics with an acrobatic style of martial arts, turning every song into a raucous battle. The game also features a music analyzer that allows players to create new tracks from their own music libraries.",67
PaRappa the Rapper,2007-07-17,E,"Parappa returns to win over another generation of fans with all new PSP exclusive features. Players can once again join Parappa in his quest to win the heart of Sunny Funny and learn from their favorite Rap Masters like- Chop Chop Master Onion, Instructor Mooselini, and Cheap Cheap The Cooking Chicken. Complete with all the music and addictive gameplay that made it an instant classic, Parappa the Rapper is sure to please fans both old and new. Play all the songs and funky characters from the original game. Download and play 8 additional song remixes to extend the fun. Share a Parappa demo with all your PSP friends. Ad-Hoc Multiplayer: Battle with up to 4 PSP's to see who the true Rap Master is. [Sony]",67
Technic Beat,2004-11-02,E,"Technic Beat allows players to actually create, alter and dance on screen to their own music. The game features tunes from some of Namco's most popular games. In Technic Beat, players listen to music represented in the game by radiating concentric rings of sound. Picking up the beat, they dance into the middle of the rings and try to ""catch"" the music. If successful, they achieve the power to manipulate the sound rings and create entirely new music. As players progress and gain skill they are rewarded with spectacular visual displays, bonuses, and power ups. Technic Beat features include: Arcade mode ? use the Tension Meter to measure your performance. Push it up and you're on to the next round! Free mode ? choose the songs you want to play. Save and replay your performances, and control the camera and music. Challenge mode ? choose the difficulty level and let the game pick your test! Sudden death ? Can you play all the songs in order without a single mistake? Supports one or two players playing cooperatively or competitively. [Mastiff]",67
Looney Tunes: Cartoon Conductor,2008-06-10,E,"Players unleash musical abilities using the DS stylus to conduct the orchestra like a maestro and compose the music to classic Looney Tunes cartoon scenes featuring infamous characters such as Bugs Bunny, Porky Pig, Daffy Duck, Sylvester the Cat and Tweety. Once the famous scenes are successfully recreated, gamers will be rewarded with clips from favorite Looney Tunes cartoon moments. [Eidos Interactive]",67
Magical Beat,2014-06-17,E,"Combines Drop-Down Puzzle with Beats. The main BGM is composed by the Nico Nico celebrity and sound creator, ‘Kikuo’. Last but not least, don’t forget the thirteen colorful pixel-art characters to take you through the game.",67
PaRappa the Rapper 2,2002-01-23,E,See if you have enough rhythm to keep the beat with everyone's favorite rappin' puppy. Join Parappa and a cast of new and favorite characters on a mission of the ultimate importance - to prevent the Evil Noodle Syndicate from turning everything into noodles! Check out the funky fresh tunes that are guaranteed to get your head bobbin' and your fingers tapping'. [Sony],67
Jam Sessions 2,2009-10-20,E10,"Jam Sessions 2 is a guitar-game that makes learning to play the electric guitar fun and rewarding. Each song in the gameplay mode serves a different role in advancing players’ guitar skills and song writing abilities. By progressing through the songbook, players learn the guitar without realizing they have been taught. Armed with their new skills, they can play songs and share their own original music with others. [Ubisoft]",66
DJ Star,2009-11-10,T,Two main modes include Career and Creation.,66
The Black Eyed Peas Experience,2011-11-08,T,Ubisoft is making a rhythm game based on and featuring the likenesses of the pop-rap group the Black Eyed Peas.,66
SingStar Celebration,2017-10-24,T,"Hit the high notes with upbeat tracks, massive hits and your favorite party classics. Whether it's your birthday, Christmas, New Year's Eve or even just a Saturday night -- SingStar Celebration is the perfect playlist to any party, with up to eight players able to join in the fun. Use your SingStar mic or combine your smartphone with the SingStar Mic App, and get ready for your big moment.",65
Dedede's Drum Dash Deluxe,2014-08-29,E,"Bounce to the beat as Kirbys longtime rival in King Dededes rhythm action game! Jump on drums collecting coins and avoiding enemies while tapping buttons in sync with catchy Kirby tunes! This standalone deluxe game includes content not found in Kirby: Triple Deluxe, including all-new stages, new obstacles and more!",65
Mad Maestro!,2002-03-12,E,"The city has announced plans to destroy the concert hall! The hero Takt is a young conductor attempting to recruit the best musicians, from all walks of life to put on a Mega-concert to save the concert hall. Perform perfectly, and you will save the hall and keep music alive for generations to come. Hit a bad note, and you'll be looking for a new gig. The soundtrack features Brahms, Strauss, Mozart, Tchaikovsky, Schubert, Beethoven, and more. [Fresh Games]",65
lilt line,2010-12-13,E,"lilt line is a retro rhythm racing beat &#39;em up action game with a dubstep flavour!

~~~~~~~~~~features~~~~~~~~~~

~ fourteen levels of hack&#39;n&#39;slash musical mayhem!
~ fluid, innovative sub~orbital control mechanism!
~ genuinely filthy dubstep provided by 16bit!

~~~~~~~~~~opinion~~~~~~~~~~

&#34;simply wonderful. get it!&#34; ~ creativeapplications.net

&#34;delivers a refreshing concept that I love&#34; ~ toucharcade.com

&#34;a game like no other on the app store right now&#34; ~ iphonegamenetwork.com

&#34;lilt line will open your ears and eyes to the future of musical games&#34; ~ appcraver.com 

&#34;one of the most original games to hit the app store so far and is highly recommended&#34; ~ theappleblog.com

&#34;merges gradient splattered levels, twisted paths and dubstep music to create an addictive package&#34; ~ weplayiphone.com

&#34;a musical experience that really activates more than just your hearing and wraps every part of you around the sometimes chaotic beats of the music&#34; ~ appvee.com

&#34;a brilliant representation of interactive dubstep&#34; ~ dopecool.com

~~~~~~~~~~trailer~~~~~~~~~~

check it out at liltline.com

~~~~~~~~~~summary~~~~~~~~~~

don&#39;t delay, get your slice of massively single player tactical espionage survival horror musical space flight simulation today!",64
Track Lab,2018-08-21,E,"Put on your PlayStation VR headset and enter a virtual space full of musical potential. Exclusive to PS VR, Track Lab lets you easily create new beats by moving musical building blocks around in their virtual environment.

With an intuitive and extensive toolkit at your fingertips, every genre from techno, to hip-hop, to rock can be mixed to make your perfect track. No musical experience is required -- but if you need a helping hand to get you started, Evolver mode teaches you patterns and musical constructs by solving puzzles in different musical genres.

When you've created a masterpiece, share the love and stream your performances to the world, via PlayStation Network.",64
AC/DC Live: Rock Band Track Pack,2008-11-02,T,"This exclusive deal marks the first time ever the band has included an entire album for video game play, with 18 live tracks from their prolific live performances becoming available in one electrifying, standalone game. The AC/DC LIVE: Rock Band Track Pack allows players to experience this amazing set list with Rock Band, Rock Band 2 or other compatible music game peripherals. AC/DC LIVE: Rock Band Track Pack features the master recordings from the best of the band’s live performances. The live recording was specially remixed for Rock Band by Mike Fraser. The game features 18 tracks, with more than 99 minutes of game play for each instrument. All tracks from the AC/DC LIVE: Rock Band Track Pack are also available for play in Rock Band and Rock Band 2 by entering a special export authentication code for the Xbox 360 and PS3 versions. [Harmonix]",63
Wii Music,2008-10-20,E,"Wii Music includes many other modes besides the main band jams, including several musical games and an enhanced video playback mode for recorded jams. Play it again: Use the playback mode to see your jam recordings brought to life with dramatic camera angles. Pick up the baton: Command an orchestra in the conducting game where you’ll wave the Wii Remote controller like a conductor’s baton to lead a Mii orchestra through orchestrated music. Make them play quickly, slowly, strongly or gently. Ring a bell? Play a handbells game where you’ll swing your Wii Remote and Nunchuk controllers to play your two handbells as part of a larger ensemble. Everyone on the team has a job to do: Play one of your notes only when the tune demands it. An ear for music: Take a tone quiz that tests your musical ear by giving you challenges, like putting note-playing Miis in order from lowest to highest pitch. [Nintendo]",63
Lost in Harmony,2018-06-21,E,"Dive into a musical odyssey, brought by an immersive soundtrack imagined by famous composers, including Wyclef Jean.",63
Radiohammer,2015-12-10,T,"Drop the beat on the bad guys!

Rock the beat with Radiohammer in this rhythm action romp developed by Arc System Works and Vinyl Lab! Play as the worlds most famous super DJs and protect the peace with the power of love and music! Drop the beat on the bad guys as you shuck and jive your way through hordes of the morally maligned! Time your strikes to make the world a safer, funkier place with your superior sonic skills and impeccable rhythm. Take down massive villains and fend off furious flashers with groovy tunes and masterful mixes.",63
God of Rock,2023-04-18,Rating not found,"The mysterious God of Rock has revived the souls of the universe's greatest musicians to clash for his entertainment. Revitalized with new bodies and new powers, each musician will become a contestant in his game, battling it out with each other for musical supremacy on a global stage.

God of Rock blends rhythm-based gameplay with fighting game mechanics in tense 1v1 matches.

Choose from a dozen unique fighters, each with their own design, mechanics, and harmonic attacks. Soften up your opponent by executing normal moves and building meter by hitting notes to the beat of the song, then spend your meter to unleash EX and special moves do damage and add complexity to their tracks. Finally, finish them off with a devastating Super attack!

As the battle progresses, the music track will continue to grow in complexity and difficulty until only one fighter is left standing!",62
Orgarhythm,2012-10-23,E10,A hybrid rhythm/real-time strategy game through which you direct your own personal army by using the touchscreen to keep the beat.,62
Gabrielle's Ghostly Groove 3D,2011-10-04,E,"Gabrielle's having a bad day. She sneezed her soul right out of her body! She'll have to travel to Monster Town, the home of all things that go bump in the night, to get help. Only by busting out the ghostliest dance moves and thrilling and chilling people will she be able to scare up the power she needs to get herself back into her body! It's a spooktacular rhythm adventure!",62
Senran Kagura: Bon Appetit! - Full Course,2016-11-10,Rating not found,"Many speak of it, but rarely have human mouths ever tasted it: the pinnacle of culinary perfectionthe Super Dish. Few shinobi have ever been able to prepare a dish so exquisite, but legendary shinobi and sushi chef Hanzo thinks that perhaps his students and their rivals are up to the task. He holds a contest to see which of the girls can hone her Ninja Arts best for cooking as opposed to combat. The competition is fierce; the one who presents the old shinobi master with the Super Dish will obtain a Secret Ninja Art Scroll that will make real her most fervent desire. Whosoever can prove her knife to be as suitable for cooking as for combat will emerge the victor, while all her friends and rivals wind up as mere dessert...

A rhythm spin-off of the ninja busty brawler series, SENRAN KAGURA, Bon Appetit! features cooking battles rather than shinobi showdowns, with emphasis on outrageous humor, delicious food, and gratuitous images of the series lovely ladies. This culinary warfare is carried out through an array of rhythm battles, where tapping the correct buttons in time with the beat will rack up combos and determine the size and quality of the resulting dish. The soundtrack consists of a variety of catchy tunes encompassing all genres from jazz to classical, with special Japanese vocal tracks sung by the leader of each faction. This Full Course edition includes all DLC and 22 buxom ninja between the two original PlayStation Vita releases, rewarding players who can overcome the challenge of creating the ultimate Super Dish with a special feast for the eyes as well.

KEY FEATURES:

*    Rhythm spin-off of the popular SENRAN KAGURA series
The infamous, voluptuous ninja series ventures into a new genre as all of the bouncy babes from SENRAN KAGURA Burst and SENRAN KAGURA SHINOVI VERSUS return, taking a break from physical combat to make culinary war instead in this tasty yet truly tasteless adventure.

*    The Dressing Room returns with even more stylish options
Like other SENRAN KAGURA titles, the Dressing Room makes another appearance with multiple ways to customize characters outfitsbut be careful! Peep too much and you risk the wrath of a full-fledged shinobi

* Three different modes of play plus online leaderboards
Story Mode progresses through the main game, Free Mode allows for customized cooking showdowns, and Arcade Mode includes comprehensive online leaderboards to see how you stack up against your already pretty stacked competition.

*    Includes original Hanzo x Crimson Squad, additional Gessen x Hebijo pack, and all additional DLC
 Includes both games which were released separately on PlayStation(r)Vita, as well as all DLC in between, now in 1080p resolution and running at 60fps.",62
Gal Metal,2018-10-30,T,"Take down alien invaders with the power of metal. One night while on his way home from school, a high school boy is abducted by the Octoids, an extraterrestrial species bent on revenge. The boy's soul is transplanted into a high school girl's body in a sinister experiment. Now sharing a body, the duo must work together with her high school band, K.M.G. (Kichijoji Metal Girls) to defeat the aliens with their greatest weakness: metal.",61
Disney Hannah Montana: Music Jam,2007-10-16,E,"In Music Jam, you play as either Miley Stewart or her alter ego, pop sensation Hannah Montana. As the game unfolds, you'll take on another rising pop singer, Savannah Star, in the music jam video contest. Add to that the problem of Miley's friends being stolen away by a popular new girl in the school and, well, it seems like a girl's work is never done. To develop your musical skills in the game, Music Jam will let you actually play a variety of instruments--from lead or rhythm guitar to bass, and even drums. You'll use a slightly different approach for each instrument, but the common denominator is always the combination of the stylus and touch screen. When playing rhythm guitar to one of Hannah's songs, for example, you'll simply strum the strings of a virtual guitar by moving your stylus across them, changing chords as you go by pressing buttons on the directional pad.",61
Hello Kitty and Friends: Happiness Parade,2023-10-26,E,"In Hello Kitty and Friends Happiness Parade, Switch players will wave their Joy-Cons through 23 different levels while collecting coins, avoiding traps and using upgrades to bring happiness to the world around them. Customize your adorable entourage with accessories like funky hats and sunglasses, then get ready to pose during mid-parade photoshoots.

Made for fans of all ages, Hello Kitty and Friends Happiness Parade will have you on your feet, dancing to the beat in no time!",61
Senran Kagura: Bon Appetit!,2014-11-11,M,"Unlike earlier installments in the Senran Kagura series, Bon Appetit! strays from its beat ‘em up roots and into new territory. Players’ reflexes, memory, and reaction times are all put to the test, with fast-paced rhythm/action gameplay combined with Japanese music. [Playstation.com]",61
Guitar Rock Tour,2008-11-04,E10,"With Guitar Rock Tour you can perform the guitar and drum tracks of the most popular worldwide hits on your NintendoDS and live the most explosive musical experience on the DS! Targeted for all audiences, Guitar Rock Tour features solo and multiplayer modes where beginners can have loads of fun right from the start and fans of music games can discover plenty of nuances. Without any musical knowledge, learn how to quickly master the basic controls of each instrument by using the Nintendo DS’s Touch Screen or buttons and kick off your career as a rock star. Keep your cool in front of a hyped-up crowd and follow the beat so the guitar (or the drums, depending on your choice of instruments) is synchronized with the other instruments in the band and you’ll get the rush of playing like a rock god. [Ubisoft]",60
