title,release_date,rating,description,metascore
Summoner: A Goddess Reborn,2003-02-04,T,"As the Queen of Halassar, your fate is written in the Book of the Prophets as the savior of all creation. Millions adore you as the goddess reborn, yet enemies surround you. You must fulfill the prophecy and become the goddess Laharah. But the path you follow remains a mystery that takes the Queen and her companions to the far-flung corners of the world and beyond. To save your people, you must learn to summon godlike powers to let your destiny unfold.",72
Naruto: Clash of Ninja,2006-03-07,T,"Naruto: Clash of Ninja is a 3D fighting game based on the Japanese manga, Naruto. Take control of your favorite Naruto characters, including Naruto, Sasuke, Sakura, and more as you battle it out to determine who the greatest ninja is. Cel-shaded graphics parallel the style set forth in the cartoon, while special character-specific moves add to the feeling of authenticity.",72
Summoner: A Goddess Reborn,2003-02-04,T,"As the Queen of Halassar, your fate is written in the Book of the Prophets as the savior of all creation. Millions adore you as the goddess reborn, yet enemies surround you. You must fulfill the prophecy and become the goddess Laharah. But the path you follow remains a mystery that takes the Queen and her companions to the far-flung corners of the world and beyond. To save your people, you must learn to summon godlike powers to let your destiny unfold.",72
Lost Kingdoms,2002-05-27,T,"A dark mysterious force has taken over the five Kingdoms of Argwyll, and only one person can solve the mystery and save the world--you, as Princess Katia. Now you must travel through the kingdom and explore over two dozen unique 3D worlds filled with graveyards, forests, mountains, and fortresses. Interact with characters, uncover secret areas, and unravel the mystery of the evil forces. During your adventures, you can summon over 100 guardian creatures to help battle hordes of monsters. Make it a solo mission or go head-to-head with friends in two-player Versus mode.",72
F1 2002,2002-06-24,E,"Kick off a brand-new season of racing with all the speed, glamour, and rivalry of Formula One. Officially licensed from the Formula One Administration Limited, F1 2002 features real drivers, teams, cars, and tracks from the 2002 FIA Formula One World Championship. Join new teams--Toyota and Renault--and complete all-new challenges that test your driving skills. The higher you place in each race, the more points you receive, and the closer you are to the Constructor's Cup.",72
Phantasy Star Online Episode III: C.A.R.D. Revolution,2004-03-02,T,"A strangely powerful Photon-like substance found on Planet Ragol has spurred a raging battle between the Hunters and a rebel team called the Arkz.  The prized matter known as &quot;The Germ&quot; has unique replicating powers and can be sealed in small playing-card-sized packets.  Warriors carrying a deck of the sought-after cards can then bring unprecedented amounts of destructive weapons and creatures into battle.  Fight with the Hero Hunters or on the rebels' Dark Side and stack your decks accordingly.  You'll compose several powerful decks from nearly 500 cards featuring fighting moves, weapons, and PSO creatures.",71
Cubivore: Survival of the Fittest,2002-11-05,E,"The premise of the game is simple: Eat or be eaten. In Cubivore, you'll assume the role of an animal in its early stages of development. From the moment the game begins, your creature is on its own to fend for its life. As your animal instincts take over, you will boldly traverse hostile environments, savagely stalking your prey and asserting your place in the animal chain of power. Explore a number of different environments while consuming other animals in order to evolve into one of 100 possible creature combinations. Ultimately, the goal is to become powerful enough to topple the alpha creature and earn your rightful place at the top of the food chain.",71
NBA Courtside 2002,2002-01-13,E,"Despite the fact that it's a solid first-year effort, Courtside 2002 isn't without its flaws and is generally a step behind more seasoned competing products.",71
Mario Party 6,2004-12-06,E,"Mario Party 6 offers a new batch of games that require both your fingers and your voice. In this installment in the Mario Party series, you can use the included microphone controller to talk your way to victory. More than 80 minigames are included. You can play as Mario, Bowser, or other characters from the Mushroom Kingdom. New characters appear on the board depending on what time of day it is. The game supports up to four players.",71
Vexx,2003-02-11,T,"Step into the role of Vexx as he seeks vengeance on those who murdered his grandfather and enslaved his people. Equipped with a set of razor-sharp war talons, you'll travel through volcanic islands, desert temples, frozen citadels, and giants' castles to confront the evil Dark Yabu, Shadowraith, and their minions. As darkness falls, enemies become more aggressive and the environments become more hostile. It will take all your combat skills and climbing moves to bring peace back to the villagers of Rockhaven.",71
Billy Hatcher and the Giant Egg,2003-09-23,E,A wicked plot by a sinister raven and his massive flock of monstrous crows has cast Morning Land into darkness. Only Billy Hatcher and his friends from the human world can bring the dawn again to the lands of the Chicken Elders. Get ready to discover a wild and unpredictable world where you'll use the surprising power of the giant eggs and the creatures they contain to make your way through puzzling realms and challenging missions. You'll be surprised by what you can do with these eggs but it will take quick moves and a Rooster Suit to foil the fowl forces of Dark Raven.,71
RedCard 20-03,2002-06-24,E,"Finally, a videogame that understands soccer really is a contact sport. RedCard 20-03's unique adrenaline-style gameplay lets you kick, score, celebrate and tackle your way through 50 international teams all vying for the Cup Championship with 11-on-11 gameplay. Includes Finals Mode, a battle through 32 qualified national teams for the Cup Championship; World Conquest Mode, Friendly Mode, and Tournament Mode, where the battle for the Cup begins. [Midway]",71
Disney/Pixar Cars,2006-06-06,E,"Based on the PIXAR film of the same name, Cars has you playing as characters from the movie as you help Lightning McQueen capture the coveted Piston Cup Championship.",71
Goblin Commander: Unleash the Horde,2003-12-16,T,"Goblin Commander: Unleash the Horde calls upon your skill and courage to destroy the enemy, pillage the enclaves, and scorch the earth. With a horde of specialized goblin warriors at your command, you can wage war in single-player and multiplayer modes. Design a custom army from over 25 different goblins with melee, ranged, elemental, acid, and magical combat specialties. You can even take direct control of giant titans, powerful turrets, and battle-ready vehicles to cause reckless mayhem across the lands.",71
Hulk,2003-05-27,T,"The Hulk takes place one year after the events in the film, with troubled scientist Bruce Banner and his enraged alter ego, The Hulk, forced into action once again. A new villain, known as The Leader, plans to use The Hulk's gamma energy to unleash a relentless army of gamma creatures on the world, and only you can stop him. Employ the powers of stealth and logic as Bruce Banner, or command the incredible strength and fury of The Hulk. Take down your foes in fully destructible environments. The Hulk's 25 attacks can hurt your foes and can also destroy your environment.",71
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",2005-11-14,T,"The malevolent White Witch has cast a 100-year winter on the land of Narnia, and you can help Aslan free his people in The Chronicles of Narnia: The Lion, the Witch and the Wardrobe. As the four children from the movie, you can battle fantastical creatures such as Minotaurs, Cyclops, Werewolves, and Wraiths. The game includes puzzle elements and is closely tied to the plot of the movie. Multiplayer cooperative play is also available.",71
Spy Hunter,2002-03-12,T,"The evil NOSTRA Corporation prepares to unleash havoc on the world, and only the SpyHunter is equipped to stop them. Get behind the wheel of the powerful G-6155 Interceptor, a vehicle that can transform into a boat, Jet Ski, or motorcycle. With an arsenal of both offensive and defensive weapons, you must elude NOSTRA spies, henchmen, and assassins at any cost. Hordes of air, ground, and water enemies pursue you as you try to save the world from the mind of a madman.",71
NFL Blitz Pro,2003-12-02,E,"NFL Blitz PRO is the exclusive, 11-on-11 licensed smash-mouth football videogame experience, delivering a new a sophisticated and online feature set combined with its proprietary blend of lightning-fast, adrenaline-style gameplay proving NFL Blitz PRO is updated, improved and in-depth football. NFL Blitz has been reinvented, without leaving behind the edginess that has made Midway Sports the leader and only year-on-year successful publisher of extreme-style league licensed sports videogames. For the first time, NFL Blitz Pro will showcase authentic 11-on-11 gameplay with realistic rules, features and online play, while still providing its propriety blend of fast and furious adrenaline-style football action. [Midway]",71
Wario World,2003-06-24,E,"While Wario enjoys the riches from his many adventures, a mysterious black jewel in his trove transforms gems into monsters. Now, Wario must scramble to recover his riches in an alternate world filled with quirky puzzles, swarming enemies, and lots of loot. As Wario, you'll punch, kick, jump, grab monsters and objects, and inhale surrounding coins like a vacuum cleaner. You must cling to 3D balls to fight bosses, find hidden areas through trap doors, and bash your surroundings to uncover secrets.",71
SpongeBob SquarePants: Battle for Bikini Bottom,2003-10-31,E,"In an effort to cause the kind of global mayhem he has always dreamed of, the evil Plankton has set in motion his most diabolical plot ever to take over the world. The fate of Bikini Bottom has been put in the hands (or small tentacles) of three unsuspecting heroes.  Put your platform skills to the test as SpongeBob, Patrick, or Sandy Cheeks, with an array of insane new maneuvers and power-ups at your disposal.  Explore a huge 3D world, encounter familiar friends, and finally put an end to Plankton's evil scheme.",71
Tak and the Power of Juju,2003-10-15,E,"Tak and the Power of Juju is a tale of good vs. evil set in an ancient, tribal world where magic (Juju) really works! Tak, a shaman's apprentice and unlikely hero, sets off on an action-filled, yet humorous journey to save his village from an evil Juju Man. Tak will have to stretch beyond his training and use his wits, his environment and the power of the Juju gods to complete his quest and reinstate peace in his mystical world. [THQ]",71
Blood Omen 2,2002-12-09,M,"The latest installment in the Legacy of Kain Series is a 3rd person 3D action/combat game in which the player assumes the role of the vampire Kain. A compelling story drives the player through huge lushly detailed 3D environments and challenges his game play skills in combat, puzzle solving, stealth and exploration. With each success, the player achieves new dark powers that will grant Kain the ability to access treacherous new areas to explore and the power to face stronger, more aggressive enemies. As the player develops a stronger, more skilled vampire, he is rewarded with dozens of in-game cinematic sequences that unfold the continuing epic of Nosgoth, and Kain's attempts to ultimately rule over it. [Eidos Interactive]",71
Medal of Honor: European Assault,2005-06-07,T,"In Medal of Honor European Assault gamers play as US Army Lieutenant William Holt, hand-picked by William ""Wild Bill"" Donovan to be the first field agent of the newly formed Office of Strategic Services -- the OSS. As Lieutenant Holt, your classified missions take place in WWII Europe and are of critical importance to the Allies. You are tasked with gathering intelligence regarding the development and deployment of the deadly Nazi Tiger Tank and more significantly, stopping the Nazi plan to develop and harness atomic energy. In the pursuit of this goal you are thrust into action in all the pivotal battles of WWII Europe, including St. Nazaire, North Africa, Stalingrad, and the Battle of the Bulge. [Electronic Arts]",71
Harvest Moon: Another Wonderful Life,2005-07-26,E,"Live the simple life in quaint Forget-Me-Not Valley in Harvest Moon: Another Wonderful Life. This game is similar to the original Harvest Moon: A Wonderful Life, but now you can play as a girl who has left the city to pursue a life on the farm. You'll take part in growing crops, managing livestock, finding a husband, and raising children. The game contains six chapters that span your life and reflect the decisions that you have made along the way.",70
Mario Party 4,2002-10-21,E,"Toad, Koopa, and other party-planning pranksters have hidden birthday presents for their closest friends inside the Party Cube.  To win the presents, Mario, Yoshi, Peach, and other Mushroom Kingdom favorites will have to plunge into a circus of minigame trickery.  As always, keep an eye out for Bowser and his trouble-making goons.  Even Whomp and Thwomp have rockin' surprises for you in their Extra Room.  Packed with surprises, wild multiplayer action, and zany challenges, Mario Party 4 is your ticket to a good time.",70
From Russia With Love,2005-11-15,T,"The year is 1963. Your name is Bond, James Bond. And your mission is to slip inside the dangerous and debonair world of the original 007 played by none other than Sean Connery. Travel to exotic destinations such as Istanbul and the Orient Express, connect with a beautiful Russian double agent, and immerse yourself into an authentic re-creation of the classic Bond world. In missions that combine driving and stealth, delve deeper into the plot of the legendary film in an experience that will leave you shaken... and stirred. Fully integrated stealth and driving missions, non-linear level progression, the new zoom and focus aiming mechanic, and a deeply immersive living world add up to innovative, non-stop Bond action. Brand-New Multiplayer Mode: Third-person, split-screen deathmatch mode offers an engrossing social multiplayer experience. [Electronic Arts]",70
Shrek 2,2004-04-28,E,"Shrek 2 takes players on a twisted fairy tale adventure with Shrek and his buddies.  Revisit key locations from the movie sequel while discovering all-new locations and characters.  Shrek 2 combines squad-based action with traditional action adventure elements.  You control a team of four and play as Shrek or any of his ten friends, switching between each to best utilize the character's unique abilities to solve puzzles, fight monsters, and complete wild and dangerous adventures.",70
Bomberman Jetters,2004-03-10,E,"The Hige Hige Bandits are at it again as they set out to destroy Planet Bomber by crashing an artificial world called Dark Star into it.  Bomberman must destroy the four powerful engines of Dark Star before it's too late.   On your new adventure, you can switch control between Bomberman and Max and develop Charaboms with special abilities that grow stronger as the Charabom evolves.  Up to four players can go head-to-head in multiplayer games, including new minigames.",70
DreamWorks Madagascar,2005-05-24,E10,"Based on the animated film from DreamWorks, Madagascar tells the tale of four animals in New York's Central Park Zoo. You must use the skills of your animal crew (consisting of a lion, zebra, giraffe, and hippo) to overcome a variety of dangerous obstacles. As you meet new characters and battle enemies, you'll develop new skills, such as the stealth crawl, the helicopter spin, and the running barrel. Replay levels to unlock character-specific bonuses and cheats.",70
Batman: Vengeance,2001-11-18,T,Batman: Vengeance succeeds at what it set out to do--it puts you into the role of Batman.,70
Ty the Tasmanian Tiger 2: Bush Rescue,2004-10-12,E,"The tiger returns to take back the Outback in Ty the Tasmanian Tiger 2. The evil Boss Cass has broken out of Currawong Jail and has hatched a plan to take over the world with an army of Uber Reptiles. Now it's up to Ty, the boomerang-wielding hero, and his newly formed team of Burramudgee Bush Rescue mates to stop him. As Ty, you can explore an expansive open environment on foot or in a vehicle. You'll also have access to more boomerangs and mech units, each with special powers and abilities.",70
One Piece: Grand Adventure,2006-08-29,T,"Based on the popular comic and anime series, One Piece: Grand Adventure delivers battles that take place with a new free-moving Vs. Battle action system that will offer hours of entertainment. The game has also been completely revamped with the inclusion of an Adventure Mode, sending players on various mini-game filled quests as well as allowing players to create their very own band of roving pirates. [Namco Bandai]",70
Hunter: The Reckoning,2002-11-18,M,"Set in White Wolf's World of Darkness, Hunter: The Reckoning lets you take the role of one of four different hunters--Deuce, a biker ex-con; Father Cortez, a prison chaplain; Kassandra, a raver chick; and Samantha, a tough ex-cop. Armed with a variety of fearsome weaponry--ranging from axes to shotguns--you'll battle it out with hordes of supernatural enemies. Intense action combined with multiplayer support brings the true spirit of Hunter: The Reckoning to life.",70
Mat Hoffman's Pro BMX 2,2002-10-08,T,"Ride with the skills of the undisputed King of BMX and 10-time World Vert Champion, Mat Hoffman or 10 other top pro riders including Mike Escamilla, Kevin Robinson, Simon Tabron Joe Kowalski, Chad Kapy, Rick Thorne, Cory Nastazio, Ruben Alcantara, Seth Kimbrough and Nathan Wessel. Explore 8 enormous free-roaming cities that come to life with helicopters, boats, cars and pedestrians. Full motion video and a non-linear game progression with multiple tiers of objectives further enhance the road trip experience. Manuals, wall rides, tire-taps, grinds, airs and signature tricks can be morphed and altered into hundreds of new tricks and combos. Use the next-generation BMX Course Editor to create your own dream BMX course with ramps, rails, fun boxes and a variety of other obstacles. [Activision]",70
Turok: Evolution,2002-09-01,M,"Get locked and loaded in an exciting prequel to the Turok series.   Turok: Evolution is an epic adventure set against the backdrop of living jungles, mysterious temples, and deadly dinosaurs.  Battle over 32 types of dinosaurs as Tal'Set, a warrior caught in the midst of a brutal war in the Lost Land.  Use your arsenal of all-new weapons including Variable Payload Cruise Missiles, Gravity Disruptor beams, and the Swarm Bore.  Soar through the skies on a winged Quetzalcoatlus, or set out on foot on of the lush interactive environments.  Experience an adventure before time.",70
NCAA College Football 2K3,2002-09-09,E,"Sega Sports NCAA College Football 2K3 recreates the college atmosphere like never before - from the field, with plays like the wishbone and other triple options, to the sidelines, with school-specific cheerleaders and mascots, to the stadium, with rabid student sections and bands striking up fight songs, to the presentation, enhanced with a completely new ESPN broadcast system. And behind the scenes, it's big-time BCS pressure as you assemble your team from the country's top prep prospects, prepare in rigorous, off-season spring practices, and endure a competitive Division I-A schedule. Three ranking systems - the Writers Poll, Coaches Poll, and BCS Standings - track your team's progress throughout the season and determine which teams will play in the 25 post-season bowl games. Strive for perfection and the spoils of gridiron success are yours - the Heisman trophy, a BCS Championship, and your shot at campus immortality. [Sega]",70
DreamWorks Shrek SuperSlam,2005-10-25,E10,"You can battle characters from the Shrek movies in Shrek SuperSlam. The game lets you play as one of 20 characters, such as the heroic Shrek or villainous Prince Charming. Use weapons, potions, or a character's signature special move to fight through 16 fully-destructible arenas. Then, battle with up to four of your friends or play through more than 30 minigames.",70
ATV Quad Power Racing 2,2003-01-22,E,"ATV: Quad Power Racing 2 is all about big tricks, big boots to the face, and big finishes.  As ten of the top pro riders in the world with real-life sponsors, you can race in 15 massive tracks and two freestyle arenas full of fast, edge-of-your-seat gameplay.  Fight your way to the finish with kick attacks, huge jumps, and power slides.  Get ready for this arcade-style ATV racer.",70
Dance Dance Revolution: Mario Mix,2005-10-24,E,"Boogie down with Mario in his own dance party. Players shake their things to more than 25 dance-flavored songs, from classic Nintendo themes to familiar favorites. With five difficulty levels, dancers of all abilities will be able to get into the groove. The special ""Workout"" feature tracks the calories burned while playing. Someone has stolen the Music Keys and released the music they held. Without the Music Keys, the unstable power of the music is wreaking havoc on the land. Mario must recover them before the chaos destroys the entire Mushroom Kingdom! The path to the keys is simple: Left, Right, Up, Down, Right, Down ...Characters include Mario, Luigi, Toad, Waluigi, Wario, Bowser. Players clear levels by performing the correct steps. Once they clear all the levels in a particular world, they'll collect a Music Key. Collect all the Music Keys to win. Players control Dance Dance Revolution: Mario Mix by stepping on different arrows on the Action Pad (included with game). Players can finally experience the thrill of stomping Goombas and other enemies firsthand. As players clear songs, they will unlock more songs, minigames and difficulty levels.",69
DreamWorks Shark Tale,2004-09-27,E,"In the murky depths of the ocean, the fate of Reef City lies in the fins of one little fish--at least that's what he wants you to think. Dive into the underwater metropolis of Shark Tale and play as Oscar, a fast-talking fish whose little fib gets him into big trouble. Based on DreamWorks' animated film, Shark Tale features 25 missions that will have you exploring Reef City, racing through the coral, fighting Fish Fu and great white sharks, and dancing to the sounds of hip-hop tracks.",69
Crazy Taxi (1999),2001-11-17,T,"As a fearless cab driver with attitude, your goal is to rack up the mega-bucks before your shift ends.  It's a race against the clock as you pick up passengers and white-knuckle it through busy streets and back alleys to their various destinations.  To keep that meter collecting cash, you've gotta take the fastest route possible, even if it means bending the traffic laws--just a little.  So get a grip on the wheel, sharpen your senses, and don't lose your cool.",69
Outlaw Golf,2002-10-29,T,"Golf meets strippers, ex-cons, and wannabe rappers. In Outlaw Golf, you can step into the shoes of all kinds of criminals and compete in 30 tour events. With each event, you'll unlock new characters and better equipment and improve your character's skills. Challenge three of your friends in eight different games, including stroke, match, skins, best ball, casino, and more. Play like a pro and the game gets easier; play poorly and the game becomes tougher.",69
TY the Tasmanian Tiger,2002-10-09,E,"Meet TY, a fearless Tasmanian tiger in the wild and untamed Australian wilderness. Skilled in the art of boomerang combat, TY not only survives the dangerous Australian Outback, he runs, jumps, swims, and glides through it. As TY, you'll encounter more than 50 wild characters based on real-life indigenous animals of Australia. Not all of them are nice--so give your enemies a taste of eight different boomerangs. When you're not busy in combat, you'll solve puzzles, collect items, and participate in races.",69
Donkey Konga 2,2005-05-09,T,"Get ready for a fresh new set of popular songs in the sequel to Donkey Konga. Donkey Konga 2 features more than 25 new songs, ranging from pop and hip-hop to R&B and rock. You can select from three difficulty levels and five gameplay modes, including freestyle and concert. Connect up to four sets of DK Bongos controllers for jam sessions, or match your rhythmic prowess against a rival in the two-player battle mode.",69
The Grim Adventures of Billy & Mandy,2006-09-25,E10,"The Grim Adventures of Billy &amp; Mandy videogame pits 15 characters from the popular television show against each other in a fighting/adventure game filled with mayhem and chaos. Whether players use Billy's gas attack or Mandy's deadly smile, all of the characters will feature individual abilities based on their personalities. Players will be able to smash objects, destroy environments and battle in 20 fully interactive environments from the show. In battle mode, up to four players can use a multitude of weapons in destructible arenas like the &quot;Desert of Doom&quot; and the &quot;Underworld&quot; to battle it out and be the last one standing. Players also have the option to play on their own or with a friend in mission mode, a series of 45 missions where players can unlock new weapons and characters like Hoss Delgado and Fred Fredburger.",69
Disney's The Haunted Mansion,2003-10-14,T,"The Disneyland attraction is making a video game appearance in The Haunted Mansion.  In the famous house of wall-to-wall creeps and hot-and-cold running chills, you play Zeke, a boy burdened with the unenviable task of putting 999 evil spirits to rest while trying to keep himself from becoming number 1000.  Inspired by the both the movie and the ride, Haunted Mansion's environments feature unique puzzles, secret passageways, and plenty of areas for you to run, jump, fight, and climb your way through the mansion.  There's no turning back now.",69
Freaky Flyers,2003-08-08,T,"Freaky Flyers takes you into the air for fast-and-furious racing with an interesting cast of animated characters. You'll either play as or encounter more than a dozen characters including an American hero, a female bandit from south of the border, and a mellow ambassador of tropical paradise. Explore, adventure, and dogfight in the skies over Danger Island, Haunted Transylvania, and Roaring Chicago. Pirates, haunted castles, and mob bosses all lie ahead of you--are you skilled enough to overcome these dangers?",69
Harry Potter and the Goblet of Fire,2005-11-08,E10,"Harry, Ron, and Hermione are back in Harry Potter and the Goblet of Fire, a game based on J.K. Rowling's fourth book. The game follows Harry, the wizard-in-training, as he confronts a fire-breathing dragon, rescues friends from the icy depths of the Black Lake, and navigates the twisting corridors of a maze. As Harry, Ron, or Hermione, you can cast a variety of spells in both single-player and cooperative modes.",69
Mario Party 5,2003-11-10,E,"Mario Party 5 gives the Mario Party series new game boards, more than 60 new minigames, new playable characters, an expanded single-player mode and, of course, more multiplayer madness than you can handle.  In Mario Party 5, Mario and his friends are trying to restore peace to Dream World by racing around a collection of game boards.  This time around, players can change the location of event spaces by using special capsules found on each board.  The player with the most stars and coins at the end of the game wins.",69
Scaler,2004-11-17,E,"Bobby ""Scaler"" Johnson got more than he bargained for when he stumbled upon his next door neighbor's evil plot to take over the world by stealing all the lizards and training them to become his mutant army. Bobby takes on his enemies in ways kids will only have dreamed of...by transforming into one of them. Sneaky, elusive, witty and hysterical ? this unexpected hero will keep you guessing just what will happen next. Shape-sift your way through the levels. Take the shape and abilities of 10 different baddies, key to progressing through the game! 
Camouflage into with your environment to sneak past foes. Work your way through the worlds by vine-surfing, a combination of skateboarding and a roller coaster, used to fly through the levels faster than the speed of light. As you speed along, gather an electrical charge to send an electric shock at enemies. Explore levels full of exotic plants, wondrous creatures and beautiful worlds. An unlikely hero in a strange situation with many comedic moments. [Global Star]",69
Serious Sam: Next Encounter,2004-04-12,M,"Serious Sam: Next Encounter finds Sam gearing up once again to defend the Earth from Mental and his limitless extra-terrestrial hordes. Sam is launched back in time to rid the alien scum from more than 40 levels spread throughout three beautifully rendered, massive new time periods Ancient Rome, Feudal China and legendary Atlantis. For the first time ever, Sam will have access to vehicles to help him mow down the enemies, and of course heÂ¹ll be armed to the teeth with an arsenal that contains old favorites and some high-powered new additions. Throughout it all, Serious Sam: Next Encounter maintains the same hilarious and high speed shoot-em-up action that fans have come to love, while introducing loads of new gameplay to keep old hands and newcomers alike coming back for more. [Take 2 Interactive]",69
Worms 3D,2004-03-11,T,"Worms comes to PC and console in full 3-D, continuing to capture the true essence of the game as teams of worms battle across bizarre, randomly generated landscapes, or across finely crafted, custom-designed levels utilising an arsenal of devastating weapons. The gameplay remains unchanged, featuring turn-based fighting and relying on the player to judge the trajectory and strength of their shots in order to inflict maximum damage on opponents. All the favourite weapons such as bazooka, grenade, dynamite, air strike and sheep are present including some new additions. Defensive tactics can also be employed as you choose to dig in with buildings, trenches, sandbags or fortifications, while buildings on the landscapes can also provide shelter against attacks. Adapt your strategy according to the weapons available, landscape and each new opponent you play. With a multitude of tactics available, coupled with the ever-changing, randomly generated landscapes, no battle will ever be the same. Worms 3D is set in a more exciting and immersive game world than ever before, with the emphasis on great multi-player action and challenging single-player fun.",69
XGRA: Extreme G Racing Association,2003-11-24,T,"In the future racing is faster - much faster. More dangerous - much more dangerous. And it's totally merciless, which means anything goes. Run by the XGRA (the Extreme Gravity Racing Association), this motorized bloodsport throws teams of futuristic bikes and daredevil riders against one another through dangerous tracks that crisscross vast and treacherous landscapes pushing all to their limits.... And beyond! [Acclaim]",69
Scooby-Doo! Night of 100 Frights,2002-09-16,E,"The Mastermind has kidnapped Mystery Inc! It's up to Scooby-Doo to search for his lost friends. Guide Scooby through 12 huge levels that include a creepy mansion, a spooky cave, a ghostly graveyard, and a perilous pier. Help Scooby search for clues, avoid Classic Scooby-Doo monsters, use wacky inventions, eat Scooby Snacks, and gather groovy power-ups. Do you have what it takes to foil the Mastermind's plan to rid the world of Mystery Inc? [THQ]",68
Tom Clancy's Rainbow Six 3,2004-06-17,M,"The year is 2007 and the world stands on the brink of a terrifying global conflict. As the United States is caught in an embargo-induced oil crisis, terrorist attacks against American interests - and citizens - escalate. Venezuela, which still supplies the United States with oil, also becomes a target. As unrest grows in America, protests rock the streets of Caracas. And while the shadow of terror looms, madmen plot even greater acts of murder and destruction. No place is safe, no border secure in this hour of fear. Only one bulwark stands between the world and the threats that now face it: RAINBOW, an international task force dedicated to combating terrorism in all its forms. A top-secret organization consisting of the best field operatives the United Nations has to offer, RAINBOW is the most potent weapon in the world's arsenal. Backed by the most sophisticated technology available and trained to the limits of human capability, they are our best hope in the war against terror. [Ubisoft]",68
Lost Kingdoms II,2003-05-21,T,"After the events of the original Lost Kingdoms, the Kingdom of Argwyll stands on the brink of destruction. Now you must take the role of Tara as she summons the guardian creatures to battle the invading evil force, uncover its origins, and save the kingdom. In the game's enhanced card-based battle system, you can now collect and power up more than 200 creature cards. New abilities allow you to transform into creatures and fight in different battle areas.",68
Medal of Honor: Rising Sun,2003-11-11,T,"Step into the boots of a World War II soldier and survive Pearl Harbor. The epic saga of World War II continues with Medal of Honor Rising Sun. The war has shifted to the Pacific Theatre, and its outcome depends on you. Play as Marine Corporal Joseph Griffin in a far-reaching tale of two brothers that weaves its storyline from this title into the next game in the award-winning MOH franchise. As Japanese forces seek to expand their dominion over the Pacific, you must use stealth, commando tactics, and sabotage to turn the tide in your favor. Featuring real-life historical battles like Pearl Harbor and Guadalcanal, over 20 authentic WWII weapons, highly intelligent enemies, and a heroic cast of characters that fight on your side from level to level, Medal of Honor Rising Sun delivers the standard-setting experience for all action games. [Electronic Arts]",68
Terminator 3: The Redemption,2004-09-06,T,"Step into the shoes of the Terminator in a postapocalyptic universe. With machines and vehicles straight from the Terminator films, you'll engage enemies in ground and air combat. As humanity's most powerful weapon, you can perform a variety of actions--including ripping out opposing Terminators' power cells and using them as high-powered explosive devices, using dismantled Endoskeletons as shields, and smashing opponents to pieces with metal-bending hand-to-hand moves. Fight for the cause through three distinct timelines across massive worlds.",68
Dark Summit,2002-02-04,T,"Chief O?Leary has mysteriously closed the summit of Mt. Garrick to all boarders and is trying desperately to drive them away. As the young and rebellious Naya, players will shred, jib and stomp sick tricks in the first ever mission-based snowboarding game. Free ride this vast mountain and unlock restricted areas on your way to the summit. But be prepared, Chief O?Leary will not go down without a fight. [THQ]",68
Need for Speed: Hot Pursuit 2,2002-10-02,E,"Need for Speed is back and faster than ever in Need For Speed Hot Pursuit 2.  Engage in the next generation thrill of arcade racing with the spiritual successor to Need For Speed III Hot Pursuit.  The sequel houses a stable of exclusive and exotic cars from the world's most coveted licensors including Ferrari, Porsche, and Lamborghini.  Become the &quot;champion road racer&quot; by conquering numerous racing events, all carrying rewards such as cars, tracks, and high performance upgrades.  The game challenges the driver to dodge traffic, police, and natural elements in high speed and high style.  And it's up to you to evade any cops on your path, since getting busted just might end your career.",68
Harry Potter: Quidditch World Cup,2003-10-28,E,"Take to the air in a game that allows players to fully experience the magical speed, power, and competition of Quidditch, the favorite sport of witches and wizards.  In Harry Potter: Quidditch World Cup, you'll experience the full complexity and exciting challenge of Quidditch, which involves two teams of seven players who fly on broomsticks, playing four balls simultaneously.  You control every position on a team, including three Chasers who try to score with the Quaffle, two Beaters who control the dangerous Bludgers, the Keeper who protects the goal, and the Seeker who chases the elusive Golden Snitch that must be caught to end the match.",68
Ty the Tasmanian Tiger 3: Night of the Quinkan,2005-10-12,E10,"TY and his mates face their biggest challenge yet – an otherworldly invasion by an ancient evil known as the Quinkan. With Bush Rescue disbanded, TY begins the challenging task of reforming his team and leading the fight against the dark oppressors. In this next chapter, players will embark on a series of engaging missions and challenges filled with new and upgradeable weapons – including his trade mark boomerang collection -- and vehicles. TY’s new adventures will take him into a shadowy world full of dangerous creatures, and will see him face bigger and badder enemies. [Krome]",68
Capcom vs. SNK 2,2002-09-23,T,"Two fighting giants clash in Capcom vs. SNK 2 EO. Now you can choose from more than 44 characters from the Capcom and SNK fighting universes and pit them against one another in one-on-one slugfests. Before each match, you can customize your character's fighting style with one of six new Grooves. Then, put your uppercuts, throws, and combos to the test in six gameplay modes featuring multiple tournaments. With the new Free Ratio System, you can easily determine the level of your fighter's strength.",68
